1.00000000E-11    1.00000000E+00    -2.53284360E+01    1.00000000E+00
2.50636541E-07    5.07462687E-01    -1.51992620E+01    5.07462687E-01
5.01263083E-07    3.09278351E-01    -1.45061348E+01    3.09278351E-01
7.51889624E-07    2.24000000E-01    -1.41006763E+01    2.24000000E-01
1.00251617E-06    2.28395062E-01    -1.38129976E+01    2.28395062E-01
1.25314271E-06    1.51832461E-01    -1.35898560E+01    1.51832461E-01
1.50376925E-06    1.27853881E-01    -1.34075358E+01    1.27853881E-01
1.75439579E-06    1.20481928E-01    -1.32533860E+01    1.20481928E-01
2.00502233E-06    1.07526882E-01    -1.31198554E+01    1.07526882E-01
2.25564887E-06    1.05769231E-01    -1.30020729E+01    1.05769231E-01
2.50627541E-06    8.23529412E-02    -1.28967128E+01    8.23529412E-02
2.75690195E-06    9.09090909E-02    -1.28014030E+01    9.09090909E-02
3.00752850E-06    8.78048780E-02    -1.27143919E+01    8.78048780E-02
3.25815504E-06    7.65765766E-02    -1.26343495E+01    7.65765766E-02
3.50878158E-06    5.73248681E-02    -1.25602417E+01    5.73248681E-02
3.75940812E-06    6.54761905E-02    -1.24912490E+01    6.54761905E-02
4.01003466E-06    6.83918669E-02    -1.24267107E+01    6.83918669E-02
4.26066120E-06    5.41958042E-02    -1.23660862E+01    5.41958042E-02
4.51128774E-06    5.76606260E-02    -1.23089279E+01    5.76606260E-02
4.76191429E-06    5.30421217E-02    -1.22548608E+01    5.30421217E-02
5.01254083E-06    4.75482912E-02    -1.22035676E+01    4.75482912E-02
5.26316737E-06    4.53900709E-02    -1.21547776E+01    4.53900709E-02
5.51379391E-06    4.98652291E-02    -1.21082576E+01    4.98652291E-02
5.76442045E-06    4.01034929E-02    -1.20638059E+01    4.01034929E-02
6.01504699E-06    3.49563046E-02    -1.20212464E+01    3.49563046E-02
6.26567353E-06    3.84153699E-02    -1.19804245E+01    3.84153699E-02
6.51630008E-06    3.92156863E-02    -1.19412038E+01    3.92156863E-02
6.76692662E-06    4.09292035E-02    -1.19034635E+01    4.09292035E-02
7.01755316E-06    3.41880342E-02    -1.18670960E+01    3.41880342E-02
7.26817970E-06    3.40557372E-02    -1.18320047E+01    3.40557372E-02
7.51880624E-06    3.38983051E-02    -1.17981032E+01    3.38983051E-02
7.76943278E-06    2.90416263E-02    -1.17653134E+01    2.90416263E-02
8.02005932E-06    3.36763330E-02    -1.17335647E+01    3.36763330E-02
8.27068586E-06    2.90644868E-02    -1.17027931E+01    2.90644868E-02
8.52131241E-06    2.91005291E-02    -1.16729402E+01    2.91005291E-02
8.77193895E-06    2.74442539E-02    -1.16439527E+01    2.74442539E-02
9.02256549E-06    2.34505987E-02    -1.16157818E+01    2.34505987E-02
9.27319203E-06    2.37121832E-02    -1.15883829E+01    2.37121832E-02
9.52381857E-06    2.23820943E-02    -1.15617147E+01    2.23820943E-02
9.77444511E-06    2.57009346E-02    -1.15357392E+01    2.57009346E-02
1.00250717E-05    2.20868241E-02    -1.15104214E+01    2.20868241E-02
1.02756982E-05    1.94174757E-02    -1.14857288E+01    1.94174757E-02
1.05263247E-05    2.83018914E-02    -1.14616313E+01    2.83018914E-02
1.07769513E-05    2.47699929E-02    -1.14381008E+01    2.47699929E-02
1.10275778E-05    2.34968901E-02    -1.14151113E+01    2.34968901E-02
1.12782044E-05    2.36167341E-02    -1.13926385E+01    2.36167341E-02
1.15288309E-05    2.24274406E-02    -1.13706596E+01    2.24274406E-02
1.17794574E-05    1.81347150E-02    -1.13491534E+01    1.81347150E-02
1.20300840E-05    1.90597205E-02    -1.13281000E+01    1.90597205E-02
1.22807105E-05    1.93146443E-02    -1.13074808E+01    1.93146443E-02
1.25313371E-05    2.01465201E-02    -1.12872781E+01    2.01465201E-02
1.27819636E-05    2.44192972E-02    -1.12674755E+01    2.44192972E-02
1.30325902E-05    1.87025132E-02    -1.12480574E+01    1.87025132E-02
