       1       9   -0.6000E+00   -0.5953E+00
       1       6   -0.5880E+00   -0.5821E+00
       1       6   -0.5760E+00   -0.5709E+00
       1       8   -0.5640E+00   -0.5569E+00
       1       4   -0.5520E+00   -0.5443E+00
       1       4   -0.5400E+00   -0.5317E+00
       1       3   -0.5280E+00   -0.5205E+00
       1      13   -0.5160E+00   -0.5087E+00
       1       8   -0.5040E+00   -0.4984E+00
       1      13   -0.4920E+00   -0.4862E+00
       1       6   -0.4800E+00   -0.4720E+00
       1       5   -0.4680E+00   -0.4615E+00
       1      10   -0.4560E+00   -0.4497E+00
       1      11   -0.4440E+00   -0.4384E+00
       1       4   -0.4320E+00   -0.4261E+00
       1      10   -0.4200E+00   -0.4149E+00
       1       9   -0.4080E+00   -0.4030E+00
       1      14   -0.3960E+00   -0.3887E+00
       1       6   -0.3840E+00   -0.3783E+00
       1       9   -0.3720E+00   -0.3662E+00
       1      11   -0.3600E+00   -0.3542E+00
       1       9   -0.3480E+00   -0.3413E+00
       1      10   -0.3360E+00   -0.3301E+00
       1       5   -0.3240E+00   -0.3145E+00
       1       7   -0.3120E+00   -0.3061E+00
       1      10   -0.3000E+00   -0.2942E+00
       1      12   -0.2880E+00   -0.2810E+00
       1      10   -0.2760E+00   -0.2700E+00
       1       9   -0.2640E+00   -0.2590E+00
       1      15   -0.2520E+00   -0.2467E+00
       1      14   -0.2400E+00   -0.2344E+00
       1       9   -0.2280E+00   -0.2239E+00
       1      13   -0.2160E+00   -0.2109E+00
       1       9   -0.2040E+00   -0.2001E+00
       1      16   -0.1920E+00   -0.1853E+00
       1      12   -0.1800E+00   -0.1743E+00
       1      13   -0.1680E+00   -0.1605E+00
       1      20   -0.1560E+00   -0.1498E+00
       1      18   -0.1440E+00   -0.1363E+00
       1      14   -0.1320E+00   -0.1259E+00
       1      17   -0.1200E+00   -0.1139E+00
       1      35   -0.1080E+00   -0.1022E+00
       1      62   -0.9600E-01   -0.9062E-01
       1       0   -0.8400E-01           NaN
       1       0   -0.7200E-01           NaN
       1       0   -0.6000E-01           NaN
       1       0   -0.4800E-01           NaN
       1       0   -0.3600E-01           NaN
       1       0   -0.2400E-01           NaN
       1       0   -0.1200E-01           NaN
       1       0    0.0000E+00           NaN
       1       0    0.1200E-01           NaN
       1       0    0.2400E-01           NaN
       1       0    0.3600E-01           NaN
       1       0    0.4800E-01           NaN
       1       0    0.6000E-01           NaN
       1       0    0.7200E-01           NaN
       1       0    0.8400E-01           NaN
       1       0    0.9600E-01           NaN
       1       0    0.1080E+00           NaN
       1       0    0.1200E+00           NaN
       1       0    0.1320E+00           NaN
       1       0    0.1440E+00           NaN
       1       0    0.1560E+00           NaN
       1       0    0.1680E+00           NaN
       1       0    0.1800E+00           NaN
       1       0    0.1920E+00           NaN
       1       0    0.2040E+00           NaN
       1       0    0.2160E+00           NaN
       1       0    0.2280E+00           NaN
       1       0    0.2400E+00           NaN
       1       0    0.2520E+00           NaN
       1       0    0.2640E+00           NaN
       1       0    0.2760E+00           NaN
       1       0    0.2880E+00           NaN
       1       0    0.3000E+00           NaN
       1       0    0.3120E+00           NaN
       1       0    0.3240E+00           NaN
       1       0    0.3360E+00           NaN
       1       0    0.3480E+00           NaN
       1       0    0.3600E+00           NaN
       1       0    0.3720E+00           NaN
       1       0    0.3840E+00           NaN
       1       0    0.3960E+00           NaN
       1       0    0.4080E+00           NaN
       1       0    0.4200E+00           NaN
       1       0    0.4320E+00           NaN
       1       0    0.4440E+00           NaN
       1       0    0.4560E+00           NaN
       1       0    0.4680E+00           NaN
       1       0    0.4800E+00           NaN
       1       0    0.4920E+00           NaN
       1       0    0.5040E+00           NaN
       1       0    0.5160E+00           NaN
       1       0    0.5280E+00           NaN
       1       0    0.5400E+00           NaN
       1       0    0.5520E+00           NaN
       1       0    0.5640E+00           NaN
       1       0    0.5760E+00           NaN
       1       0    0.5880E+00           NaN
       2      10   -0.6000E+00   -0.5948E+00
       2       6   -0.5880E+00   -0.5821E+00
       2       6   -0.5760E+00   -0.5709E+00
       2       8   -0.5640E+00   -0.5569E+00
       2       4   -0.5520E+00   -0.5443E+00
       2       4   -0.5400E+00   -0.5317E+00
       2       3   -0.5280E+00   -0.5205E+00
       2      13   -0.5160E+00   -0.5087E+00
       2       9   -0.5040E+00   -0.4978E+00
       2      13   -0.4920E+00   -0.4862E+00
       2       7   -0.4800E+00   -0.4719E+00
       2       5   -0.4680E+00   -0.4615E+00
       2      10   -0.4560E+00   -0.4497E+00
       2      11   -0.4440E+00   -0.4384E+00
       2       4   -0.4320E+00   -0.4261E+00
       2      10   -0.4200E+00   -0.4149E+00
       2       9   -0.4080E+00   -0.4030E+00
       2      15   -0.3960E+00   -0.3891E+00
       2       6   -0.3840E+00   -0.3783E+00
       2       9   -0.3720E+00   -0.3662E+00
       2      11   -0.3600E+00   -0.3542E+00
       2       9   -0.3480E+00   -0.3413E+00
       2      10   -0.3360E+00   -0.3301E+00
       2       6   -0.3240E+00   -0.3147E+00
       2       7   -0.3120E+00   -0.3061E+00
       2      10   -0.3000E+00   -0.2942E+00
       2      12   -0.2880E+00   -0.2810E+00
       2      10   -0.2760E+00   -0.2700E+00
       2      10   -0.2640E+00   -0.2593E+00
       2      15   -0.2520E+00   -0.2467E+00
       2      14   -0.2400E+00   -0.2344E+00
       2       9   -0.2280E+00   -0.2239E+00
       2      13   -0.2160E+00   -0.2109E+00
       2       9   -0.2040E+00   -0.2001E+00
       2      17   -0.1920E+00   -0.1850E+00
       2      12   -0.1800E+00   -0.1743E+00
       2      13   -0.1680E+00   -0.1605E+00
       2      20   -0.1560E+00   -0.1498E+00
       2      20   -0.1440E+00   -0.1369E+00
       2      14   -0.1320E+00   -0.1259E+00
       2      17   -0.1200E+00   -0.1139E+00
       2      35   -0.1080E+00   -0.1022E+00
       2      62   -0.9600E-01   -0.9062E-01
       2       0   -0.8400E-01           NaN
       2       0   -0.7200E-01           NaN
       2       1   -0.6000E-01   -0.5673E-01
       2       1   -0.4800E-01   -0.3971E-01
       2       0   -0.3600E-01           NaN
       2       0   -0.2400E-01           NaN
       2       3   -0.1200E-01   -0.7073E-02
       2       0    0.0000E+00           NaN
       2       0    0.1200E-01           NaN
       2       0    0.2400E-01           NaN
       2       0    0.3600E-01           NaN
       2       0    0.4800E-01           NaN
       2       0    0.6000E-01           NaN
       2       0    0.7200E-01           NaN
       2       0    0.8400E-01           NaN
       2       0    0.9600E-01           NaN
       2       0    0.1080E+00           NaN
       2       0    0.1200E+00           NaN
       2       0    0.1320E+00           NaN
       2       0    0.1440E+00           NaN
       2       0    0.1560E+00           NaN
       2       0    0.1680E+00           NaN
       2       0    0.1800E+00           NaN
       2       0    0.1920E+00           NaN
       2       0    0.2040E+00           NaN
       2       0    0.2160E+00           NaN
       2       0    0.2280E+00           NaN
       2       0    0.2400E+00           NaN
       2       0    0.2520E+00           NaN
       2       0    0.2640E+00           NaN
       2       0    0.2760E+00           NaN
       2       0    0.2880E+00           NaN
       2       0    0.3000E+00           NaN
       2       0    0.3120E+00           NaN
       2       0    0.3240E+00           NaN
       2       0    0.3360E+00           NaN
       2       0    0.3480E+00           NaN
       2       0    0.3600E+00           NaN
       2       0    0.3720E+00           NaN
       2       0    0.3840E+00           NaN
       2       0    0.3960E+00           NaN
       2       0    0.4080E+00           NaN
       2       0    0.4200E+00           NaN
       2       0    0.4320E+00           NaN
       2       0    0.4440E+00           NaN
       2       0    0.4560E+00           NaN
       2       0    0.4680E+00           NaN
       2       0    0.4800E+00           NaN
       2       0    0.4920E+00           NaN
       2       0    0.5040E+00           NaN
       2       0    0.5160E+00           NaN
       2       0    0.5280E+00           NaN
       2       0    0.5400E+00           NaN
       2       0    0.5520E+00           NaN
       2       0    0.5640E+00           NaN
       2       0    0.5760E+00           NaN
       2       0    0.5880E+00           NaN
