82	-12.9135022331	-58.0858627395	-12.9456615021	-59.8429761963
83	-12.9456615021	-59.8429761963	-12.9859631530	-62.0649236744
84	-12.9859631530	-62.0649236744	-13.0365685083	-64.5213888650
85	-13.0365685083	-64.5213888650	-13.0984440825	-66.7713798389
86	-13.0984440825	-66.7713798389	-13.1703321000	-68.3931483273
87	-13.1703321000	-68.3931483273	-13.2488911997	-69.2836483389
88	-13.2488911997	-69.2836483389	-13.3303316174	-69.6440417478
89	-13.3303316174	-69.6440417478	-13.4119451938	-69.7222168306
90	-13.4119451938	-69.7222168306	-13.4923173741	-69.6738549989
91	-13.4923173741	-69.6738549989	-13.5708403016	-69.5729698030
92	-13.5708403016	-69.5729698030	-13.6472883446	-69.4510534281
93	-13.6472883446	-69.4510534281	-13.7215978448	-69.3210793331
94	-13.7215978448	-69.3210793331	-13.7937712846	-69.1883965576
95	-13.7937712846	-69.1883965576	-13.8638378417	-69.0552393325
96	-13.8638378417	-69.0552393325	-13.9318372815	-68.9225549826
97	-13.9318372815	-68.9225549826	-13.9978133108	-68.7907492009
98	-13.9978133108	-68.7907492009	-14.0618107906	-68.6599948698
99	-14.0618107906	-68.6599948698	-14.1238745491	-68.5303626074
100	-14.1238745491	-68.5303626074	-14.1840488712	-68.4018771312
101	-14.1840488712	-68.4018771312	-14.2423772794	-68.2745421132
102	-14.2423772794	-68.2745421132	-14.2989024444	-68.1483513691
103	-14.2989024444	-68.1483513691	-14.3536661523	-68.0232939972
104	-14.3536661523	-68.0232939972	-14.4067092993	-67.8993567817
105	-14.4067092993	-67.8993567817	-14.4580718972	-67.7765253362
106	-14.4580718972	-67.7765253362	-14.5077930859	-67.6547846541
107	-14.5077930859	-67.6547846541	-14.5559111475	-67.5341193749
108	-14.5559111475	-67.5341193749	-14.6024635214	-67.4145139122
109	-14.6024635214	-67.4145139122	-14.6474868205	-67.2959525111
110	-14.6474868205	-67.2959525111	-14.6910168467	-67.1784192710
111	-14.6910168467	-67.1784192710	-14.7330886061	-67.0618981493
112	-14.7330886061	-67.0618981493	-14.7737363247	-66.9463729542
113	-14.7737363247	-66.9463729542	-14.8129934630	-66.8318273316
114	-14.8129934630	-66.8318273316	-14.8508927304	-66.7182447473
115	-14.8508927304	-66.7182447473	-14.8874660995	-66.6056084670
116	-14.8874660995	-66.6056084670	-14.9227448199	-66.4939015321
117	-14.9227448199	-66.4939015321	-14.9567594311	-66.3831067343
118	-14.9567594311	-66.3831067343	-14.9895397762	-66.2732065868
119	-14.9895397762	-66.2732065868	-15.0211150136	-66.1641832927
120	-15.0211150136	-66.1641832927	-15.0515136298	-66.0560187110
121	-15.0515136298	-66.0560187110	-15.0807634507	-65.9486943183
122	-15.0807634507	-65.9486943183	-15.1088916533	-65.8421911675
123	-15.1088916533	-65.8421911675	-15.1359247761	-65.7364898422
124	-15.1359247761	-65.7364898422	-15.1618887298	-65.6315704061
125	-15.1618887298	-65.6315704061	-15.1868088072	-65.5274123480
126	-15.1868088072	-65.5274123480	-15.2107096928	-65.4239945198
127	-15.2107096928	-65.4239945198	-15.2336154716	-65.3212950689
128	-15.2336154716	-65.3212950689	-15.2555496375	-65.2192913627
129	-15.2555496375	-65.2192913627	-15.2765351015	-65.1179599046
130	-15.2765351015	-65.1179599046	-15.2965941990	-65.0172762406
131	-15.2965941990	-65.0172762406	-15.3157486963	-64.9172148547
132	-15.3157486963	-64.9172148547	-15.3340197966	-64.8177490523
133	-15.3340197966	-64.8177490523	-15.3514281459	-64.7188508289
134	-15.3514281459	-64.7188508289	-15.3679938372	-64.6204907230
135	-15.3679938372	-64.6204907230	-15.3837364140	-64.5226376496
136	-15.3837364140	-64.5226376496	-15.3986748740	-64.4252587131
137	-15.3986748740	-64.4252587131	-15.4128276701	-64.3283189946
138	-15.4128276701	-64.3283189946	-15.4262127117	-64.2317813107
139	-15.4262127117	-64.2317813107	-15.4388473640	-64.1356059387
140	-15.4388473640	-64.1356059387	-15.4507484464	-64.0397503033
141	-15.4507484464	-64.0397503033	-15.4619322290	-63.9441686170
142	-15.4619322290	-63.9441686170	-15.4724144275	-63.8488114683
143	-15.4724144275	-63.8488114683	-15.4822101963	-63.7536253457
144	-15.4822101963	-63.7536253457	-15.4913341191	-63.6585520891
145	-15.4913341191	-63.6585520891	-15.4998001971	-63.5635282523
146	-15.4998001971	-63.5635282523	-15.5076218345	-63.4684843615
147	-15.5076218345	-63.4684843615	-15.5148118196	-63.3733440487
148	-15.5148118196	-63.3733440487	-15.5213823034	-63.2780230360
149	-15.5213823034	-63.2780230360	-15.5273447725	-63.1824279388
150	-15.5273447725	-63.1824279388	-15.5327100168	-63.0864548506
151	-15.5327100168	-63.0864548506	-15.5374880907	-62.9899876621
152	-15.5374880907	-62.9899876621	-15.5416882672	-62.8928960551
153	-15.5416882672	-62.8928960551	-15.5453189821	-62.7950330955
154	-15.5453189821	-62.7950330955	-15.5483877680	-62.6962323322
155	-15.5483877680	-62.6962323322	-15.5509011743	-62.5963042792
156	-15.5509011743	-62.5963042792	-15.5528646722	-62.4950321243
157	-15.5528646722	-62.4950321243	-15.5542825394	-62.3921664650
158	-15.5542825394	-62.3921664650	-15.5551577209	-62.2874188028
159	-15.5551577209	-62.2874188028	-15.5554916605	-62.1804534512
160	-15.5554916605	-62.1804534512	-15.5552840945	-62.0708773909
161	-15.5552840945	-62.0708773909	-15.5545327996	-61.9582274478
162	-15.5545327996	-61.9582274478	-15.5532332808	-61.8419539483
163	-15.5532332808	-61.8419539483	-15.5513783850	-61.7213996832
164	-15.5513783850	-61.7213996832	-15.5489578157	-61.5957725601
165	-15.5489578157	-61.5957725601	-15.5459575222	-61.4641096539
166	-15.5459575222	-61.4641096539	-15.5423589200	-61.3252293793
167	-15.5423589200	-61.3252293793	-15.5381378885	-61.1776670189
168	-15.5381378885	-61.1776670189	-15.5332634658	-61.0195865499
169	-15.5332634658	-61.0195865499	-15.5276961293	-60.8486581247
170	-15.5276961293	-60.8486581247	-15.5213854973	-60.6618847959
171	-15.5213854973	-60.6618847959	-15.5142672113	-60.4553525985
172	-15.5142672113	-60.4553525985	-15.5062586301	-60.2238620673
173	-15.5062586301	-60.2238620673	-15.4972527678	-59.9603712817
174	-15.4972527678	-59.9603712817	-15.4871095689	-59.6551299527
175	-15.4871095689	-59.6551299527	-15.4756430273	-59.2942889604
176	-15.4756430273	-59.2942889604	-15.4626016115	-58.8575826024
177	-15.4626016115	-58.8575826024	-15.4476374923	-58.3142928110
178	-15.4476374923	-58.3142928110	-15.4302562065	-57.6158495318
179	-15.4302562065	-57.6158495318	-15.4097303300	-56.6813962934
180	-15.4097303300	-56.6813962934	-15.3849427049	-55.3674199996
181	-15.3849427049	-55.3674199996	-15.3540809508	-53.3975293962
182	-15.3540809508	-53.3975293962	-15.3139869788	-50.1792496017
183	-15.3139869788	-50.1792496017	-15.2586034872	-44.2432270078
184	-15.2586034872	-44.2432270078	-15.1746475525	-31.1022331170
185	-15.1746475525	-31.1022331170	-15.0266657670	8.0552050452
186	-15.0266657670	8.0552050452	-14.6858564265	30.0000000000
187	-14.6858564265	30.0000000000	-14.6858564265	-55.0000000000
188	-14.6858564265	-55.0000000000	-14.6671392979	-53.5141435735
189	-14.6671392979	-53.5141435735	-14.6413672298	-51.0671796469
190	-14.6413672298	-51.0671796469	-14.6038757835	-46.6474371680
191	-14.6038757835	-46.6474371680	-14.5450354537	-37.4414114509
192	-14.5450354537	-37.4414114509	-14.4413418018	-13.2290615943
193	-14.4413418018	-13.2290615943	-14.2186602738	30.0000000000
194	-14.2186602738	30.0000000000	-14.2186602738	-55.0000000000
195	-14.2186602738	-55.0000000000	-14.2092870683	-53.9813397262
196	-14.2092870683	-53.9813397262	-14.1950080256	-52.3193497435
197	-14.1950080256	-52.3193497435	-14.1727046138	-49.4285161322
198	-14.1727046138	-49.4285161322	-14.1363931022	-43.8712638982
199	-14.1363931022	-43.8712638982	-14.0730215596	-31.3036784460
200	-14.0730215596	-31.3036784460	-13.9480795206	6.2477622535
201	-13.9480795206	6.2477622535	-13.6378791190	30.0000000000
202	-13.6378791190	30.0000000000	-13.6378791190	-55.0000000000
203	-13.6378791190	-55.0000000000	-13.6401215366	-54.5621208810
204	-13.6401215366	-54.5621208810	-13.6401297103	-53.8516023482
205	-13.6401297103	-53.8516023482	-13.6365851278	-52.6696813602
206	-13.6365851278	-52.6696813602	-13.6272018320	-50.6176896499
207	-13.6272018320	-50.6176896499	-13.6077462436	-46.7929158477
208	-13.6077462436	-46.7929158477	-13.5695558980	-38.7666699014
209	-13.5695558980	-38.7666699014	-13.4919981296	-18.1162757006
210	-13.4919981296	-18.1162757006	-13.3127395455	30.0000000000
211	-13.3127395455	30.0000000000	-13.3127395455	-55.0000000000
212	-13.3127395455	-55.0000000000	-13.3214847546	-54.8872604545
213	-13.3214847546	-54.8872604545	-13.3294913617	-54.6976235645
214	-13.3294913617	-54.6976235645	-13.3363896523	-54.3830490811
215	-13.3363896523	-54.3830490811	-13.3415771047	-53.8612637400
216	-13.3415771047	-53.8612637400	-13.3440518813	-52.9845760685
217	-13.3440518813	-52.9845760685	-13.3420937240	-51.4687924833
218	-13.3420937240	-51.4687924833	-13.3325958119	-48.7091971883
219	-13.3325958119	-48.7091971883	-13.3094898816	-43.2191516887
220	-13.3094898816	-43.2191516887	-13.2593958425	-30.4896173430
221	-13.2593958425	-30.4896173430	-13.1466560123	8.3063624135
222	-13.1466560123	8.3063624135	-12.8421910800	30.0000000000
223	-12.8421910800	30.0000000000	-12.8421910800	-55.0000000000
224	-12.8421910800	-55.0000000000	-12.8603472584	-55.3578089200
225	-12.8603472584	-55.3578089200	-12.8799293578	-55.9070259246
226	-12.8799293578	-55.9070259246	-12.9018659003	-56.7384042805
227	-12.9018659003	-56.7384042805	-12.9275206037	-57.9586989708
228	-12.9275206037	-57.9586989708	-12.9587636865	-59.6562417655
229	-12.9587636865	-59.6562417655	-12.9978696216	-61.8239996432
230	-12.9978696216	-61.8239996432	-13.0470322274	-64.2578509623
231	-13.0470322274	-64.2578509623	-13.1073808376	-66.5372171347
232	-13.1073808376	-66.5372171347	-13.1779193066	-68.2278714094
233	-13.1779193066	-68.2278714094	-13.2555002775	-69.1876116675
234	-13.2555002775	-69.1876116675	-13.3363283303	-69.5931453974
235	-13.3363283303	-69.5931453974	-13.4175674906	-69.6943086020
236	-13.4175674906	-69.6943086020	-13.4976876838	-69.6564180609
237	-13.4976876838	-69.6564180609	-13.5760160205	-69.5601575986
238	-13.5760160205	-69.5601575986	-13.6522964880	-69.4403085654
239	-13.6522964880	-69.4403085654	-13.7264521011	-69.3112967581
240	-13.7264521011	-69.3112967581	-13.7984795429	-69.1790941159
241	-13.7984795429	-69.1790941159	-13.8684054226	-69.0462026447
242	-13.8684054226	-69.0462026447	-13.9362683274	-68.9136864595
243	-13.9362683274	-68.9136864595	-14.0021113931	-68.7820031721
244	-14.0021113931	-68.7820031721	-14.0659791811	-68.6513492248
245	-14.0659791811	-68.6513492248	-14.1279163436	-68.5218061523
246	-14.1279163436	-68.5218061523	-14.1879670475	-68.3934038352
247	-14.1879670475	-68.3934038352	-14.2461747257	-68.2661484371
248	-14.2461747257	-68.2661484371	-14.3025819734	-68.1400349994
249	-14.3025819734	-68.1400349994	-14.3572305089	-68.0150532342
250	-14.3572305089	-68.0150532342	-14.4101611649	-67.8911902382
251	-14.4101611649	-67.8911902382	-14.4614138928	-67.7684317859
252	-14.4614138928	-67.7684317859	-14.5110277739	-67.6467629538
253	-14.5110277739	-67.6467629538	-14.5590410332	-67.5261684238
254	-14.5590410332	-67.5261684238	-14.6054910546	-67.4066326296
255	-14.6054910546	-67.4066326296	-14.6504143967	-67.2881398245
256	-14.6504143967	-67.2881398245	-14.6938468079	-67.1706741086
257	-14.6938468079	-67.1706741086	-14.7358232423	-67.0542194356
258	-14.7358232423	-67.0542194356	-14.7763778746	-66.9387596066
259	-14.7763778746	-66.9387596066	-14.8155441151	-66.8242782582
260	-14.8155441151	-66.8242782582	-14.8533546241	-66.7107588449
261	-14.8533546241	-66.7107588449	-14.8898413259	-66.5981846188
262	-14.8898413259	-66.5981846188	-14.9250354225	-66.4865386061
263	-14.9250354225	-66.4865386061	-14.9589674070	-66.3758035813
264	-14.9589674070	-66.3758035813	-14.9916670768	-66.2659620383
265	-14.9916670768	-66.2659620383	-15.0231635455	-66.1569961585
266	-15.0231635455	-66.1569961585	-15.0534852553	-66.0488877769
267	-15.0534852553	-66.0488877769	-15.0826599891	-65.9416183435
268	-15.0826599891	-65.9416183435	-15.1107148811	-65.8351688815
269	-15.1107148811	-65.8351688815	-15.1376764278	-65.7295199417
270	-15.1376764278	-65.7295199417	-15.1635704990	-65.6246515517
271	-15.1635704990	-65.6246515517	-15.1884223468	-65.5205431599
272	-15.1884223468	-65.5205431599	-15.2122566156	-65.4171735739
273	-15.2122566156	-65.4171735739	-15.2350973512	-65.3145208919
274	-15.2350973512	-65.3145208919	-15.2569680086	-65.2125624267
275	-15.2569680086	-65.2125624267	-15.2778914606	-65.1112746213
276	-15.2778914606	-65.1112746213	-15.2978900045	-65.0106329548
277	-15.2978900045	-65.0106329548	-15.3169853692	-64.9106118370
278	-15.3169853692	-64.9106118370	-15.3351987210	-64.8111844907
279	-15.3351987210	-64.8111844907	-15.3525506690	-64.7123228197
280	-15.3525506690	-64.7123228197	-15.3690612697	-64.6139972604
281	-15.3690612697	-64.6139972604	-15.3847500306	-64.5161766140
282	-15.3847500306	-64.5161766140	-15.3996359131	-64.4188278578
283	-15.3996359131	-64.4188278578	-15.4137373341	-64.3219159308
284	-15.4137373341	-64.3219159308	-15.4270721671	-64.2254034903
285	-15.4270721671	-64.2254034903	-15.4396577412	-64.1292506351
286	-15.4396577412	-64.1292506351	-15.4515108395	-64.0334145886
287	-15.4515108395	-64.0334145886	-15.4626476957	-63.9378493370
288	-15.4626476957	-63.9378493370	-15.4730839885	-63.8425052127
289	-15.4730839885	-63.8425052127	-15.4828348348	-63.7473284144
290	-15.4828348348	-63.7473284144	-15.4919147801	-63.6522604527
291	-15.4919147801	-63.6522604527	-15.5003377868	-63.5572375065
292	-15.5003377868	-63.5572375065	-15.5081172186	-63.4621896739
293	-15.5081172186	-63.4621896739	-15.5152658226	-63.3670400966
294	-15.5152658226	-63.3670400966	-15.5217957066	-63.2717039328
295	-15.5217957066	-63.2717039328	-15.5277183122	-63.1760871478
296	-15.5277183122	-63.1760871478	-15.5330443817	-63.0800850824
297	-15.5330443817	-63.0800850824	-15.5377839194	-62.9835807526
298	-15.5377839194	-62.9835807526	-15.5419461448	-62.8864428194
299	-15.5419461448	-62.8864428194	-15.5455394360	-62.7885231525
300	-15.5455394360	-62.7885231525	-15.5485712630	-62.6896538921
301	-15.5485712630	-62.6896538921	-15.5510481072	-62.5896438851
302	-15.5510481072	-62.5896438851	-15.5529753645	-62.4882743368
303	-15.5529753645	-62.4882743368	-15.5543572289	-62.3852934727
304	-15.5543572289	-62.3852934727	-15.5551965517	-62.2804099402
305	-15.5551965517	-62.2804099402	-15.5554946704	-62.1732845968
306	-15.5554946704	-62.1732845968	-15.5552512000	-62.0635202082
307	-15.5552512000	-62.0635202082	-15.5544637770	-61.9506484239
308	-15.5544637770	-61.9506484239	-15.5531277436	-61.8341131607
309	-15.5531277436	-61.8341131607	-15.5512357545	-61.7132492059
310	-15.5512357545	-61.7132492059	-15.5487772854	-61.5872543789
311	-15.5487772854	-61.5872543789	-15.5457380116	-61.4551529107
312	-15.5457380116	-61.4551529107	-15.5420990159	-61.3157466814
313	-15.5420990159	-61.3157466814	-15.5378357690	-61.1675494286
314	-15.5378357690	-61.1675494286	-15.5329168008	-61.0086966785
315	-15.5329168008	-61.0086966785	-15.5273019482	-60.8368204539
316	-15.5273019482	-60.8368204539	-15.5209400115	-60.6488718576
317	-15.5209400115	-60.6488718576	-15.5137655705	-60.4408648301
318	-15.5137655705	-60.4408648301	-15.5056945833	-60.2074977537
319	-15.5056945833	-60.2074977537	-15.4966181804	-59.9415805084
320	-15.4966181804	-59.9415805084	-15.4863937193	-59.6331419162
321	-15.4863937193	-59.6331419162	-15.4748315545	-59.2679931860
322	-15.4748315545	-59.2679931860	-15.4616748894	-58.8253269097
323	-15.4616748894	-58.8253269097	-15.4465680261	-58.2735231275
324	-15.4465680261	-58.2735231275	-15.4290042812	-57.5624308312
325	-15.4290042812	-57.5624308312	-15.4082363498	-56.6082429781
326	-15.4082363498	-56.6082429781	-15.3831128377	-55.2614945962
327	-15.3831128377	-55.2614945962	-15.3517580539	-53.2325433393
328	-15.3517580539	-53.2325433393	-15.3108856095	-49.8953551671
329	-15.3108856095	-49.8953551671	-15.2541446731	-43.6793867030
330	-15.2541446731	-43.6793867030	-15.1674587132	-29.7066226348
331	-15.1674587132	-29.7066226348	-15.0126426521	13.0270600389
332	-15.0126426521	13.0270600389	-14.6472544989	30.0000000000
333	-14.6472544989	30.0000000000	-14.6472544989	-55.0000000000
334	-14.6472544989	-55.0000000000	-14.6293094089	-53.5527455011
335	-14.6293094089	-53.5527455011	-14.6044869482	-51.1713015695
336	-14.6044869482	-51.1713015695	-14.5682537171	-46.8832382962
337	-14.5682537171	-46.8832382962	-14.5113048342	-38.0096547345
338	-14.5113048342	-38.0096547345	-14.4111270112	-14.9572694512
339	-14.4111270112	-14.9572694512	-14.1976908183	30.0000000000
340	-14.1976908183	30.0000000000	-14.1976908183	-55.0000000000
341	-14.1976908183	-55.0000000000	-14.1887370019	-54.0023091817
342	-14.1887370019	-54.0023091817	-14.1749738078	-52.3751422101
343	-14.1749738078	-52.3751422101	-14.1533500427	-49.5496585917
344	-14.1533500427	-49.5496585917	-14.1180313348	-44.1378548455
345	-14.1180313348	-44.1378548455	-14.0563599823	-31.9830885237
346	-14.0563599823	-31.9830885237	-13.9351482253	3.8745469009
347	-13.9351482253	3.8745469009	-13.6370725263	30.0000000000
348	-13.6370725263	30.0000000000	-13.6370725263	-55.0000000000
349	-13.6370725263	-55.0000000000	-13.6393310757	-54.5629274737
350	-13.6393310757	-54.5629274737	-13.6393590916	-53.8537115865
351	-13.6393590916	-53.8537115865	-13.6358404677	-52.6740203617
352	-13.6358404677	-52.6740203617	-13.6264937601	-50.6261848600
353	-13.6264937601	-50.6261848600	-13.6070948092	-46.8101916607
354	-13.6070948092	-46.8101916607	-13.5690038714	-38.8062934225
355	-13.5690038714	-38.8062934225	-13.4916552610	-18.2316202958
356	-13.4916552610	-18.2316202958	-13.3129802573	30.0000000000
357	-13.3129802573	30.0000000000	-13.3129802573	-55.0000000000
358	-13.3129802573	-55.0000000000	-13.3217206522	-54.8870197427
359	-13.3217206522	-54.8870197427	-13.3297213378	-54.6970003546
360	-13.3297213378	-54.6970003546	-13.3366119128	-54.3818068781
361	-13.3366119128	-54.3818068781	-13.3417887090	-53.8589925827
362	-13.3417887090	-53.8589925827	-13.3442478977	-52.9805235063
363	-13.3442478977	-52.9805235063	-13.3422655573	-51.4614583001
364	-13.3422655573	-51.4614583001	-13.3327275376	-48.6952166284
365	-13.3327275376	-48.6952166284	-13.3095490700	-43.1896073332
366	-13.3095490700	-43.1896073332	-13.2593061253	-30.4144076653
367	-13.2593061253	-30.4144076653	-13.1461920411	8.5743078788
368	-13.1461920411	8.5743078788	-12.8403966609	30.0000000000
369	-12.8403966609	30.0000000000	-12.8403966609	-55.0000000000
370	-12.8403966609	-55.0000000000	-12.8585887277	-55.3596033391
371	-12.8585887277	-55.3596033391	-12.8782149698	-55.9116040324
372	-12.8782149698	-55.9116040324	-12.9002086906	-56.7471106055
373	-12.9002086906	-56.7471106055	-12.9259400698	-57.9730724596
374	-12.9259400698	-57.9730724596	-12.9572866307	-59.6774094715
375	-12.9572866307	-59.6774094715	-12.9965279455	-61.8514421491
376	-12.9965279455	-61.8514421491	-13.0458545973	-64.2880891122
377	-13.0458545973	-64.2880891122	-13.1063779509	-66.5643440080
378	-13.1063779509	-66.5643440080	-13.1770721119	-68.2472103685
379	-13.1770721119	-68.2472103685	-13.2547667215	-69.1989211758
380	-13.2547667215	-69.1989211758	-13.3356659930	-69.5991326575
381	-13.3356659930	-69.5991326575	-13.4169483364	-69.6975592850
382	-13.4169483364	-69.6975592850	-13.4970971661	-69.6584165621
383	-13.4970971661	-69.6584165621	-13.5754473056	-69.5616022889
384	-13.5754473056	-69.5616022889	-13.6517463709	-69.4415059079
385	-13.6517463709	-69.4415059079	-13.7259189730	-69.3123793662
386	-13.7259189730	-69.3123793662	-13.7979624904	-69.1801198880
387	-13.7979624904	-69.1801198880	-13.8679038400	-69.0471973289
388	-13.8679038400	-69.0471973289	-13.9357817499	-68.9146617743
389	-13.9357817499	-68.9146617743	-14.0016394238	-68.7829645973
390	-14.0016394238	-68.7829645973	-14.0655214583	-68.6522994083
391	-14.0655214583	-68.6522994083	-14.1274725262	-68.5227464296
392	-14.1274725262	-68.5227464296	-14.1875368078	-68.3943349213
393	-14.1875368078	-68.3943349213	-14.2457577462	-68.2670707469
394	-14.2457577462	-68.2670707469	-14.3021779450	-68.1409488007
395	-14.3021779450	-68.1409488007	-14.3568391301	-68.0159587208
396	-14.3568391301	-68.0159587208	-14.4097821411	-67.8920875663
397	-14.4097821411	-67.8920875663	-14.4610469362	-67.7693210922
398	-14.4610469362	-67.7693210922	-14.5106726029	-67.6476443652
399	-14.5106726029	-67.6476443652	-14.5586973727	-67.5270420619
400	-14.5586973727	-67.5270420619	-14.6051586355	-67.4074986135
401	-14.6051586355	-67.4074986135	-14.6500929559	-67.2889982723
402	-14.6500929559	-67.2889982723	-14.6935360881	-67.1715251384
403	-14.6935360881	-67.1715251384	-14.7355229920	-67.0550631655
404	-14.7355229920	-67.0550631655	-14.7760878480	-66.9395961558
405	-14.7760878480	-66.9395961558	-14.8152640718	-66.8251077467
406	-14.8152640718	-66.8251077467	-14.8530843291	-66.7115813940
407	-14.8530843291	-66.7115813940	-14.8895805495	-66.5990003513
408	-14.8895805495	-66.5990003513	-14.9247839403	-66.4873476466
409	-14.9247839403	-66.4873476466	-14.9587249997	-66.3766060561
410	-14.9587249997	-66.3766060561	-14.9914335300	-66.2667580758
411	-14.9914335300	-66.2667580758	-15.0229386498	-66.1577858897
412	-15.0229386498	-66.1577858897	-15.0532688062	-66.0496713353
